OBJECTID,pointid,grid_code,PR_mean,ETP_mean,Balance_me,stress_probability
14871,14871,1.0000000,215.6744232,1263.3067627,-1047.6323242,1.0000000
14872,14872,1.0000000,225.7474365,1262.1975098,-1036.4500732,1.0000000
14873,14873,1.0000000,243.3836823,1240.4580078,-997.0742798,1.0000000
14874,14874,1.0000000,239.7227325,1286.1359863,-1046.4133301,1.0000000
14875,14875,1.0000000,241.1698608,1323.9715576,-1082.8016357,1.0000000
14876,14876,1.0000000,251.5119781,1322.6962891,-1071.1843262,1.0000000
14877,14877,1.0000000,231.1457977,1427.9381104,-1196.7922363,1.0000000
14878,14878,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
14879,14879,1.0000000,353.2261963,1620.9626465,-1267.7364502,1.0000000
14880,14880,1.0000000,361.7388306,1663.3197021,-1301.5808105,1.0000000
14881,14881,1.0000000,373.1587830,1763.9051514,-1390.7464600,1.0000000
14882,14882,1.0000000,388.9966431,1808.2580566,-1419.2613525,1.0000000
14883,14883,1.0000000,408.9254150,1774.3664551,-1365.4409180,1.0000000
14884,14884,1.0000000,426.4800110,1736.9061279,-1310.4261475,1.0000000
14885,14885,1.0000000,447.6621704,1709.3762207,-1261.7141113,1.0000000
14886,14886,1.0000000,468.4512329,1701.8699951,-1233.4187012,1.0000000
14887,14887,1.0000000,494.0883789,1718.8297119,-1224.7413330,1.0000000
14888,14888,1.0000000,518.5025024,1719.7711182,-1201.2686768,1.0000000
14889,14889,1.0000000,541.1473999,1717.8944092,-1176.7469482,1.0000000
14890,14890,1.0000000,563.8829956,1731.4069824,-1167.5240479,1.0000000
14891,14891,1.0000000,584.2040405,1739.8898926,-1155.6859131,1.0000000
14892,14892,1.0000000,600.1710205,1746.5993652,-1146.4283447,1.0000000
14893,14893,1.0000000,613.5793457,1765.8035889,-1152.2242432,1.0000000
14894,14894,1.0000000,622.5023193,1757.5695801,-1135.0672607,1.0000000
14895,14895,1.0000000,630.0379639,1717.2303467,-1087.1922607,1.0000000
14896,14896,1.0000000,635.8889160,1713.3190918,-1077.4301758,1.0000000
14897,14897,1.0000000,647.1334839,1722.6989746,-1075.5654297,1.0000000
14898,14898,1.0000000,676.9422607,1682.6436768,-1005.7014160,1.0000000
14899,14899,1.0000000,708.6315308,1646.5446777,-937.9132080,1.0000000
14900,14900,1.0000000,732.5891113,1651.9110107,-919.3218994,1.0000000
14901,14901,1.0000000,770.1607666,1630.2662354,-860.1055298,1.0000000
14902,14902,1.0000000,823.7908325,1571.1324463,-747.3415527,1.0000000
14903,14903,0.9846150,860.6816406,1567.0447998,-706.3632202,0.9846154
14904,14904,0.9846150,880.3185425,1597.8129883,-717.4945068,0.9846154
14905,14905,0.9846150,902.3743896,1565.8868408,-663.5124512,0.9846154
14906,14906,0.9846150,928.2283325,1490.4462891,-562.2179565,0.9846154
14907,14907,0.9692310,946.4061279,1350.1604004,-403.7543030,0.9692308
14908,14908,0.8615380,968.4241333,1216.5671387,-248.1429596,0.8615385
14909,14909,0.7230770,1010.7681274,1087.2076416,-76.4394836,0.7230769
14910,14910,0.8307690,987.3784790,1162.3714600,-174.9930115,0.8307692
14911,14911,0.8615380,978.6541748,1171.0627441,-192.4086456,0.8615385
14912,14912,0.5846150,1034.4301758,1045.8591309,-11.4289246,0.5846154
14913,14913,0.8615380,970.5780640,1203.5898438,-233.0118561,0.8615385
14914,14914,1.0000000,99.6686935,1008.5009766,-908.8322754,1.0000000
14915,14915,1.0000000,101.9749985,1003.7125854,-901.7375488,1.0000000
14916,14916,1.0000000,107.5874176,1028.7342529,-921.1467896,1.0000000
14917,14917,1.0000000,114.1020813,1076.8482666,-962.7461548,1.0000000
14918,14918,1.0000000,121.5229797,1112.2659912,-990.7430420,1.0000000
14919,14919,1.0000000,126.3353119,1138.5330811,-1012.1977539,1.0000000
14920,14920,1.0000000,130.0662079,1164.3380127,-1034.2717285,1.0000000
14921,14921,1.0000000,134.2814941,1184.2532959,-1049.9718018,1.0000000
14922,14922,1.0000000,140.9337616,1202.1915283,-1061.2576904,1.0000000
14923,14923,1.0000000,144.1752777,1211.0701904,-1066.8948975,1.0000000
14924,14924,1.0000000,148.5156860,1226.0676270,-1077.5518799,1.0000000
14925,14925,1.0000000,152.1154480,1242.1136475,-1089.9981689,1.0000000
14926,14926,1.0000000,157.5802765,1248.3845215,-1090.8043213,1.0000000
14927,14927,1.0000000,165.3879395,1256.8992920,-1091.5113525,1.0000000
14928,14928,1.0000000,175.0658722,1258.4731445,-1083.4073486,1.0000000
14929,14929,1.0000000,183.3518219,1264.6777344,-1081.3259277,1.0000000
14930,14930,1.0000000,191.2185364,1272.3610840,-1081.1425781,1.0000000
14931,14931,1.0000000,200.3483124,1277.8395996,-1077.4913330,1.0000000
14932,14932,1.0000000,205.5724640,1291.5863037,-1086.0137939,1.0000000
14933,14933,1.0000000,219.8446655,1280.4238281,-1060.5791016,1.0000000
14934,14934,1.0000000,232.9266663,1272.2088623,-1039.2822266,1.0000000
14935,14935,1.0000000,228.4945221,1324.8288574,-1096.3343506,1.0000000
14936,14936,1.0000000,240.5442810,1321.4639893,-1080.9196777,1.0000000
14937,14937,1.0000000,264.4124756,1265.3385010,-1000.9260254,1.0000000
14938,14938,1.0000000,237.2414246,1404.0970459,-1166.8555908,1.0000000
14939,14939,1.0000000,202.8950653,1577.3645020,-1374.4694824,1.0000000
14940,14940,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
14941,14941,1.0000000,353.5484924,1612.2872314,-1258.7387695,1.0000000
14942,14942,1.0000000,360.4691467,1617.5792236,-1257.1101074,1.0000000
14943,14943,1.0000000,374.0056763,1702.5771484,-1328.5714111,1.0000000
14944,14944,1.0000000,388.6497803,1742.4346924,-1353.7849121,1.0000000
14945,14945,1.0000000,406.7597046,1759.6606445,-1352.9010010,1.0000000
14946,14946,1.0000000,424.7123108,1747.7882080,-1323.0759277,1.0000000
14947,14947,1.0000000,443.8154907,1714.3106689,-1270.4952393,1.0000000
14948,14948,1.0000000,463.3840942,1698.1380615,-1234.7540283,1.0000000
14949,14949,1.0000000,481.9092712,1706.7677002,-1224.8583984,1.0000000
14950,14950,1.0000000,506.5349426,1701.4287109,-1194.8937988,1.0000000
14951,14951,1.0000000,524.9706421,1696.4530029,-1171.4824219,1.0000000
14952,14952,1.0000000,547.8889771,1718.6518555,-1170.7628174,1.0000000
14953,14953,1.0000000,568.1461792,1733.1175537,-1164.9713135,1.0000000
14954,14954,1.0000000,583.5274048,1728.3134766,-1144.7861328,1.0000000
14955,14955,1.0000000,595.5074463,1726.2332764,-1130.7258301,1.0000000
14956,14956,1.0000000,606.9402466,1739.3101807,-1132.3698730,1.0000000
14957,14957,1.0000000,624.5043335,1696.6953125,-1072.1910400,1.0000000
14958,14958,1.0000000,642.9384155,1670.9559326,-1028.0175781,1.0000000
14959,14959,1.0000000,640.4921875,1734.2170410,-1093.7248535,1.0000000
14960,14960,1.0000000,668.5725098,1718.7524414,-1050.1799316,1.0000000
14961,14961,1.0000000,702.7799683,1667.3446045,-964.5646362,1.0000000
14962,14962,1.0000000,742.5352783,1634.9394531,-892.4042358,1.0000000
14963,14963,1.0000000,796.5684814,1564.1707764,-767.6023560,1.0000000
14964,14964,0.9846150,835.3676758,1525.7507324,-690.3830566,0.9846154
14965,14965,0.9846150,863.2392578,1545.0267334,-681.7874146,0.9846154
14966,14966,0.9846150,876.6126709,1619.1983643,-742.5857544,0.9846154
14967,14967,0.9846150,898.3202515,1612.9377441,-714.6175537,0.9846154
14968,14968,0.9846150,928.5397339,1518.1427002,-589.6030273,0.9846154
14969,14969,0.9846150,944.5800781,1403.8592529,-459.2791748,0.9846154
14970,14970,0.9230770,957.1946411,1287.3243408,-330.1296387,0.9230769
14971,14971,0.8615380,968.2236328,1202.8538818,-234.6301880,0.8615385
14972,14972,0.9230770,960.2689209,1266.9477539,-306.6788330,0.9230769
14973,14973,0.9230770,957.0950928,1286.6452637,-329.5502319,0.9230769
14974,14974,0.8153850,997.5773315,1142.3360596,-144.7587280,0.8153846
14975,14975,0.9230770,955.0460205,1279.3945312,-324.3485413,0.9230769
14976,14976,1.0000000,98.8499832,1018.6732788,-919.8233032,1.0000000
14977,14977,1.0000000,102.1520996,1033.4288330,-931.2767334,1.0000000
14978,14978,1.0000000,108.4128494,1067.6015625,-959.1887817,1.0000000
14979,14979,1.0000000,115.4421616,1096.2119141,-980.7698364,1.0000000
14980,14980,1.0000000,122.6512985,1117.3232422,-994.6719971,1.0000000
14981,14981,1.0000000,128.0661774,1139.2170410,-1011.1508179,1.0000000
14982,14982,1.0000000,132.1880188,1163.4710693,-1031.2829590,1.0000000
14983,14983,1.0000000,135.3844147,1188.9125977,-1053.5280762,1.0000000
14984,14984,1.0000000,139.7600098,1211.8344727,-1072.0744629,1.0000000
14985,14985,1.0000000,142.4306641,1214.3681641,-1071.9375000,1.0000000
14986,14986,1.0000000,145.8456268,1223.9873047,-1078.1417236,1.0000000
14987,14987,1.0000000,151.2820435,1237.5264893,-1086.2445068,1.0000000
14988,14988,1.0000000,156.4705505,1251.6875000,-1095.2169189,1.0000000
14989,14989,1.0000000,161.8789368,1269.7160645,-1107.8371582,1.0000000
14990,14990,1.0000000,170.8147583,1276.4382324,-1105.6234131,1.0000000
14991,14991,1.0000000,180.6532288,1278.4594727,-1097.8061523,1.0000000
14992,14992,1.0000000,187.6717682,1288.2587891,-1100.5870361,1.0000000
14993,14993,1.0000000,191.9160919,1301.9278564,-1110.0117188,1.0000000
14994,14994,1.0000000,198.3623047,1310.4022217,-1112.0399170,1.0000000
14995,14995,1.0000000,210.6591797,1310.2609863,-1099.6018066,1.0000000
14996,14996,1.0000000,223.6431580,1312.1312256,-1088.4880371,1.0000000
14997,14997,1.0000000,224.1625519,1350.8778076,-1126.7152100,1.0000000
14998,14998,1.0000000,243.5857391,1312.8430176,-1069.2573242,1.0000000
14999,14999,1.0000000,266.5926208,1251.4842529,-984.8916016,1.0000000
15000,15000,1.0000000,227.0342865,1441.8088379,-1214.7746582,1.0000000
15001,15001,1.0000000,203.6583099,1589.1281738,-1385.4698486,1.0000000
15002,15002,1.0000000,246.6000061,1276.1618652,-1029.5617676,1.0000000
15003,15003,1.0000000,361.8024292,1606.3741455,-1244.5717773,1.0000000
15004,15004,1.0000000,386.0532227,1658.8453369,-1272.7921143,1.0000000
15005,15005,1.0000000,401.9587097,1719.0667725,-1317.1080322,1.0000000
15006,15006,1.0000000,419.6588135,1760.8131104,-1341.1542969,1.0000000
15007,15007,1.0000000,438.4093018,1725.5754395,-1287.1661377,1.0000000
15008,15008,1.0000000,457.0083313,1691.6490479,-1234.6407471,1.0000000
15009,15009,1.0000000,471.8085938,1706.4298096,-1234.6212158,1.0000000
15010,15010,1.0000000,490.6311646,1707.4698486,-1216.8386230,1.0000000
15011,15011,1.0000000,508.7789917,1691.0480957,-1182.2690430,1.0000000
15012,15012,1.0000000,533.0449219,1707.4051514,-1174.3603516,1.0000000
15013,15013,1.0000000,551.2423706,1713.6776123,-1162.4351807,1.0000000
15014,15014,1.0000000,565.8245239,1699.2253418,-1133.4007568,1.0000000
15015,15015,1.0000000,581.1375732,1697.7894287,-1116.6518555,1.0000000
15016,15016,1.0000000,598.2857056,1731.0599365,-1132.7741699,1.0000000
15017,15017,1.0000000,619.9971924,1674.6827393,-1054.6855469,1.0000000
15018,15018,1.0000000,675.3000488,1599.2625732,-923.9625244,1.0000000
15019,15019,1.0000000,645.4307861,1717.3095703,-1071.8787842,1.0000000
15020,15020,1.0000000,668.8264771,1738.5443115,-1069.7178955,1.0000000
15021,15021,1.0000000,704.7535400,1680.5202637,-975.7667236,1.0000000
15022,15022,1.0000000,751.6616821,1623.8709717,-872.2092896,1.0000000
15023,15023,1.0000000,807.6395264,1549.3045654,-741.6649780,1.0000000
15024,15024,0.9846150,854.3128662,1481.9974365,-627.6845093,0.9846154
15025,15025,0.9846150,878.5310059,1479.1368408,-600.6057739,0.9846154
15026,15026,0.9846150,882.8231201,1568.1802979,-685.3571777,0.9846154
15027,15027,0.9846150,893.6441040,1631.7690430,-738.1248779,0.9846154
15028,15028,0.9846150,924.4618530,1565.1573486,-640.6955566,0.9846154
15029,15029,0.9846150,942.5488281,1484.9714355,-542.4225464,0.9846154
15030,15030,0.9692310,952.5828857,1385.3590088,-432.7761536,0.9692308
15031,15031,0.9538460,960.1186523,1308.0159912,-347.8973694,0.9538462
15032,15032,0.9692310,955.5730591,1411.6184082,-456.0453796,0.9692308
15033,15033,0.9692310,964.2452393,1326.3470459,-362.1018372,0.9692308
15034,15034,0.9076920,967.1909180,1265.8096924,-298.6186829,0.9076923
15035,15035,0.9230770,958.0714111,1292.5012207,-334.4298706,0.9230769
15036,15036,1.0000000,99.0803986,1013.5598145,-914.4794312,1.0000000
15037,15037,1.0000000,103.6454849,1057.4370117,-953.7915039,1.0000000
15038,15038,1.0000000,109.5294495,1100.0357666,-990.5062866,1.0000000
15039,15039,1.0000000,117.0295181,1115.8665771,-998.8370361,1.0000000
15040,15040,1.0000000,123.4420853,1130.2799072,-1006.8377686,1.0000000
15041,15041,1.0000000,127.7078781,1148.8044434,-1021.0964966,1.0000000
15042,15042,1.0000000,130.1951447,1166.8051758,-1036.6101074,1.0000000
15043,15043,1.0000000,132.9835663,1187.1622314,-1054.1787109,1.0000000
15044,15044,1.0000000,136.7166901,1209.0510254,-1072.3343506,1.0000000
15045,15045,1.0000000,139.9061737,1217.4664307,-1077.5601807,1.0000000
15046,15046,1.0000000,143.5163879,1231.4560547,-1087.9396973,1.0000000
15047,15047,1.0000000,147.7905426,1243.1765137,-1095.3859863,1.0000000
15048,15048,1.0000000,153.9532623,1261.1019287,-1107.1486816,1.0000000
15049,15049,1.0000000,159.8387756,1275.6457520,-1115.8068848,1.0000000
15050,15050,1.0000000,167.1739655,1282.2346191,-1115.0606689,1.0000000
15051,15051,1.0000000,176.8861542,1290.0463867,-1113.1602783,1.0000000
15052,15052,1.0000000,181.6924286,1302.5592041,-1120.8668213,1.0000000
15053,15053,1.0000000,185.7616882,1315.7304688,-1129.9687500,1.0000000
15054,15054,1.0000000,192.8925018,1321.6866455,-1128.7941895,1.0000000
15055,15055,1.0000000,203.2592010,1341.0712891,-1137.8120117,1.0000000
15056,15056,1.0000000,210.4333496,1367.5194092,-1157.0860596,1.0000000
15057,15057,1.0000000,221.7126160,1366.7452393,-1145.0325928,1.0000000
15058,15058,1.0000000,240.1586456,1323.0015869,-1082.8428955,1.0000000
15059,15059,1.0000000,247.1654510,1318.3984375,-1071.2330322,1.0000000
15060,15060,1.0000000,215.4768677,1477.5964355,-1262.1195068,1.0000000
15061,15061,1.0000000,202.0433807,1593.1818848,-1391.1385498,1.0000000
15062,15062,1.0000000,374.0674438,1631.0189209,-1256.9515381,1.0000000
15063,15063,1.0000000,384.8671570,1620.9316406,-1236.0644531,1.0000000
15064,15064,1.0000000,397.6418762,1680.4106445,-1282.7687988,1.0000000
15065,15065,1.0000000,410.7957458,1765.0185547,-1354.2227783,1.0000000
15066,15066,1.0000000,429.2383118,1744.0175781,-1314.7792969,1.0000000
15067,15067,1.0000000,449.4392090,1700.2781982,-1250.8391113,1.0000000
15068,15068,1.0000000,462.4113159,1741.3553467,-1278.9439697,1.0000000
15069,15069,1.0000000,476.5216370,1766.4008789,-1289.8791504,1.0000000
15070,15070,1.0000000,494.7425842,1741.9212646,-1247.1787109,1.0000000
15071,15071,1.0000000,517.1910400,1705.3453369,-1188.1542969,1.0000000
15072,15072,1.0000000,534.9390259,1685.9851074,-1151.0460205,1.0000000
15073,15073,1.0000000,549.1065674,1673.8150635,-1124.7084961,1.0000000
15074,15074,1.0000000,566.7380371,1684.4343262,-1117.6962891,1.0000000
15075,15075,1.0000000,586.7599487,1707.5748291,-1120.8148193,1.0000000
15076,15076,1.0000000,611.7845459,1667.5606689,-1055.7761230,1.0000000
15077,15077,1.0000000,648.1235962,1642.1383057,-994.0147705,1.0000000
15078,15078,1.0000000,646.6840820,1726.2370605,-1079.5529785,1.0000000
15079,15079,1.0000000,669.3638916,1747.1739502,-1077.8100586,1.0000000
15080,15080,1.0000000,701.6680908,1698.2445068,-996.5763550,1.0000000
15081,15081,1.0000000,746.2648315,1639.5191650,-893.2543335,1.0000000
15082,15082,1.0000000,787.8344116,1604.5443115,-816.7098999,1.0000000
15083,15083,0.9846150,832.3251953,1552.0994873,-719.7743530,0.9846154
15084,15084,0.9846150,878.8209229,1468.3041992,-589.4832153,0.9846154
15085,15085,0.9846150,902.9073486,1448.0610352,-545.1536865,0.9846154
15086,15086,0.9846150,888.4340820,1626.6485596,-738.2144775,0.9846154
15087,15087,0.9846150,909.4213257,1651.2897949,-741.8684692,0.9846154
15088,15088,0.9846150,934.9739380,1574.7529297,-639.7789307,0.9846154
15089,15089,0.9846150,950.5422363,1470.8706055,-520.3284302,0.9846154
15090,15090,0.9846150,947.8572998,1508.1716309,-560.3142700,0.9846154
15091,15091,0.9846150,944.2765503,1563.3374023,-619.0609131,0.9846154
15092,15092,0.9692310,957.1148682,1417.5545654,-460.4396973,0.9692308
15093,15093,0.9692310,965.2792969,1337.3588867,-372.0796204,0.9692308
15094,15094,1.0000000,98.8249359,1006.5023804,-907.6774902,1.0000000
15095,15095,1.0000000,103.7488327,1067.2777100,-963.5288696,1.0000000
15096,15096,1.0000000,110.1648941,1113.9335938,-1003.7687378,1.0000000
15097,15097,1.0000000,118.2275620,1124.8789062,-1006.6514282,1.0000000
15098,15098,1.0000000,124.2696152,1135.8433838,-1011.5737915,1.0000000
15099,15099,1.0000000,126.4116898,1153.0675049,-1026.6557617,1.0000000
15100,15100,1.0000000,127.6539001,1169.2729492,-1041.6191406,1.0000000
15101,15101,1.0000000,130.2984619,1188.7119141,-1058.4134521,1.0000000
15102,15102,1.0000000,134.0883484,1206.3715820,-1072.2833252,1.0000000
15103,15103,1.0000000,137.6134338,1222.4530029,-1084.8395996,1.0000000
15104,15104,1.0000000,140.9824524,1239.1436768,-1098.1612549,1.0000000
15105,15105,1.0000000,145.0444336,1252.3139648,-1107.2695312,1.0000000
15106,15106,1.0000000,149.5108948,1270.3186035,-1120.8077393,1.0000000
15107,15107,1.0000000,155.5452271,1284.0858154,-1128.5405273,1.0000000
15108,15108,1.0000000,161.5632019,1291.4678955,-1129.9046631,1.0000000
15109,15109,1.0000000,169.5667419,1303.5155029,-1133.9487305,1.0000000
15110,15110,1.0000000,174.7093048,1316.2968750,-1141.5875244,1.0000000
15111,15111,1.0000000,178.5039368,1328.4438477,-1149.9399414,1.0000000
15112,15112,1.0000000,184.4759827,1342.3247070,-1157.8487549,1.0000000
15113,15113,1.0000000,195.4877930,1368.7313232,-1173.2435303,1.0000000
15114,15114,1.0000000,206.3302155,1390.3609619,-1184.0307617,1.0000000
15115,15115,1.0000000,220.0888977,1375.6788330,-1155.5899658,1.0000000
15116,15116,1.0000000,235.1990814,1335.2827148,-1100.0836182,1.0000000
15117,15117,1.0000000,249.1297607,1307.5211182,-1058.3913574,1.0000000
15118,15118,1.0000000,239.3672333,1386.4077148,-1147.0405273,1.0000000
15119,15119,1.0000000,215.0192108,1540.2572021,-1325.2380371,1.0000000
15120,15120,1.0000000,194.4423370,1603.3581543,-1408.9157715,1.0000000
15121,15121,1.0000000,409.3846130,1722.1793213,-1312.7946777,1.0000000
15122,15122,1.0000000,422.9670715,1715.2009277,-1292.2338867,1.0000000
15123,15123,1.0000000,437.9229736,1692.5811768,-1254.6582031,1.0000000
15124,15124,1.0000000,450.6092224,1693.1342773,-1242.5250244,1.0000000
15125,15125,1.0000000,464.0548706,1717.5799561,-1253.5251465,1.0000000
15126,15126,1.0000000,480.8085327,1739.2248535,-1258.4162598,1.0000000
15127,15127,1.0000000,501.4954529,1694.6693115,-1193.1738281,1.0000000
15128,15128,1.0000000,519.8917847,1658.3789062,-1138.4870605,1.0000000
15129,15129,1.0000000,534.4589844,1656.9381104,-1122.4791260,1.0000000
15130,15130,1.0000000,553.8281860,1679.0329590,-1125.2048340,1.0000000
15131,15131,1.0000000,572.3241577,1691.4980469,-1119.1739502,1.0000000
15132,15132,1.0000000,592.8762207,1696.6242676,-1103.7480469,1.0000000
15133,15133,1.0000000,614.4057007,1710.2172852,-1095.8115234,1.0000000
15134,15134,1.0000000,640.7646484,1723.6115723,-1082.8469238,1.0000000
15135,15135,1.0000000,671.2617798,1719.0787354,-1047.8170166,1.0000000
15136,15136,1.0000000,698.0959473,1700.1094971,-1002.0135498,1.0000000
15137,15137,1.0000000,737.8145752,1662.3585205,-924.5438843,1.0000000
15138,15138,1.0000000,781.0292358,1614.0281982,-832.9989624,1.0000000
